39348.57,135.25,96.83,27.04,34.93,55.75,44.85,21.71,24.28,17.92,65.43,75.13,49.10,13.06,12.48,14.35,6.87,11.05,77.75,127.21,59.47,85.43,108.59,232.51,144.21,144.51,396.58,203.17,26.45,157.66,171.29,25.42,21.96,12.41,22.18,54.04,16.70,33.98,45.52,119.60,198.65,173.69,263.22,1123.09,842.80,79.75,46.48,41.39,34.11,70.64,118.77,50.05,67.29,195.11,136.45,59.42,113.52,93.51,28.26,11.20,43.26,25.89,27.89,42.78,44.99,256.81,240.45,22.93,41.92,4.72,27.16,15.36,28.28,42.41,13.14,32.19,48.55,38.14,27.14,170.61,641.23,483.58,49.27,26.46,16.49,16.29,29.74,203.47,253.92,75.10,61.73,16.91,53.40,37.14,16.99,21.49,9.49,4.73,6.99,19.75,28.02,10.93,11.10,45.90,54.85,54.24,76.60,650.79,647.87,373.47,712.89,190.46,137.44,65.84,23.31,32.93,23.22,30.20,29.62,25.82,24.51,30.44,17.99,23.84,27.82,31.19,2.08,15.37,18.77,25.07,18.96,168.23,306.15,118.32,68.97,91.85,42.12,86.62,17.54,22.05,15.72,17.75,14.33,38.96,37.94,26.27,13.34,1.95,8.29,19.14,33.97,44.45,63.91,90.04,282.04,230.10,407.35,331.56,114.80,51.21,8.49,34.50,58.75,25.33,25.25,17.48,28.50,34.39,22.02,24.67,30.87,48.44,4.08,39.40,97.75,187.25,478.32,307.53,449.40,504.50,139.34,118.70,66.20,184.99,150.44,428.50,376.37,7.27,34.78,47.67,13.18,25.77,31.36,51.05,51.55,55.14,79.02,15.51,163.66,103.87,125.11,171.55,87.55,161.85,74.38,46.17,103.41,64.40,120.61,82.77,56.84,57.22,98.19,70.77,36.75,131.41,147.75,83.90,55.04,44.78,131.57,159.96,197.04,448.69,205.59,151.00,105.14,8.51,26.14,45.79,150.47,80.69,54.54,57.51,15.75,30.35,64.34,100.17,57.90,448.13,796.16,343.81,494.39,686.07,108.92,295.12,190.43,69.32,67.33,95.71,133.80,79.58,130.74,90.18,20.32,31.39
39342.50,94.04,60.82,72.96,20.24,42.60,34.92,19.68,2.83,9.45,19.22,26.63,23.13,24.58,20.96,12.99,6.49,35.77,104.00,143.28,42.89,58.50,96.27,119.27,85.09,184.69,410.96,182.70,83.85,171.74,206.40,23.01,42.27,27.41,6.12,25.62,16.35,12.85,14.17,133.62,120.47,87.19,227.19,1063.26,797.18,67.85,11.94,19.21,26.91,67.83,109.63,42.72,48.08,163.34,115.47,29.65,92.05,113.88,42.26,26.31,42.59,34.34,25.14,44.18,72.62,326.80,287.00,36.75,72.61,38.61,9.02,8.47,3.32,34.08,27.26,16.42,32.45,36.33,15.04,82.86,491.18,416.05,26.65,32.85,19.10,19.57,52.08,235.14,255.58,88.60,73.21,30.03,50.10,56.62,21.31,11.81,17.27,15.61,54.11,20.59,18.47,9.84,9.43,27.07,66.39,41.58,88.11,605.65,679.87,468.71,640.80,214.88,106.69,50.33,41.06,32.74,9.20,20.81,15.76,18.09,6.02,5.46,6.96,29.15,38.40,30.28,26.27,37.30,24.42,18.91,15.09,120.91,300.61,142.02,138.12,155.63,120.35,130.59,28.82,16.67,12.02,4.75,16.79,14.03,32.97,3.38,19.92,7.50,30.87,48.75,30.54,47.55,97.62,130.68,234.99,129.32,384.85,329.78,31.89,61.96,28.18,38.32,43.81,16.51,26.67,28.32,26.58,19.98,42.71,24.04,8.85,5.23,37.63,47.57,55.79,177.36,502.09,306.72,359.35,483.15,161.31,129.99,45.91,68.41,88.84,473.57,316.29,49.70,38.70,98.86,51.53,44.01,56.45,57.03,33.28,24.32,22.68,16.48,41.84,53.45,8.13,81.99,61.39,171.60,75.89,74.80,74.84,79.97,124.75,54.34,84.48,65.42,105.09,195.62,54.40,79.33,164.14,54.52,92.39,110.67,230.75,240.21,243.44,393.70,123.36,154.27,94.74,56.85,38.40,28.35,15.97,36.20,44.16,38.18,41.07,113.43,65.53,35.44,46.35,366.47,536.85,289.35,686.91,1058.36,334.78,430.89,242.89,16.89,40.88,50.08,66.64,32.30,106.05,134.92,46.26,38.03
39324.90,37.18,163.97,99.29,49.16,19.06,43.42,63.98,26.98,48.44,40.48,44.01,15.50,9.99,25.62,28.20,21.21,44.97,131.37,156.61,89.52,64.37,108.18,247.53,215.48,220.05,526.02,287.40,69.01,173.91,292.61,97.07,52.43,39.77,39.22,29.37,41.72,45.37,34.23,184.69,275.77,154.92,336.68,1385.94,972.33,57.92,33.45,11.13,6.65,112.03,136.82,44.98,50.24,228.61,124.33,32.88,59.89,131.69,80.62,54.66,48.74,67.61,35.29,51.22,88.97,438.76,379.42,68.83,65.42,17.99,31.41,28.30,27.82,28.55,51.93,14.70,24.86,36.05,41.79,130.40,638.16,543.42,70.92,30.12,59.30,72.93,48.55,203.61,228.05,36.46,74.81,69.32,43.04,47.61,26.82,19.93,25.25,37.33,40.84,32.92,24.84,23.86,25.50,56.99,143.69,140.01,98.88,752.44,827.64,395.22,721.65,122.46,219.63,149.23,34.20,6.54,7.10,13.24,22.92,13.03,12.48,7.41,9.59,22.91,43.26,35.63,20.87,13.08,9.57,24.10,48.71,225.66,412.04,150.17,66.66,131.81,21.95,90.09,21.86,46.75,37.39,40.58,29.31,25.05,37.43,26.04,15.11,23.63,6.07,5.88,15.50,8.82,73.15,129.03,380.16,164.75,343.03,448.99,238.20,131.38,25.38,58.41,42.05,10.16,64.81,39.04,45.93,51.72,64.66,70.90,24.52,28.46,46.05,83.44,102.68,218.36,612.98,370.33,493.26,831.14,332.58,209.66,59.25,45.73,70.63,484.93,569.65,154.14,80.57,92.34,57.54,118.27,75.79,47.97,39.26,69.74,81.16,42.99,67.63,71.09,111.10,197.20,63.62,149.43,110.64,103.65,155.42,97.86,159.38,124.34,81.36,9.65,144.44,225.77,109.09,29.15,215.35,90.30,37.62,18.67,154.98,129.12,139.87,563.46,383.23,260.12,188.06,92.77,47.60,55.10,6.71,63.92,14.50,38.08,45.16,154.08,94.64,110.58,72.79,449.28,502.87,119.90,835.49,1229.29,478.29,480.27,367.24,148.88,91.66,89.49,82.45,42.88,196.65,179.14,57.76,88.30
39276.26,69.10,106.75,63.03,10.89,38.12,8.12,2.27,15.47,21.66,11.57,10.07,16.86,41.63,27.57,21.66,23.88,9.68,40.11,33.88,10.60,61.18,137.20,144.78,76.65,94.35,360.57,220.04,31.34,136.96,266.31,96.43,15.74,5.25,5.44,15.28,19.19,20.01,39.34,153.82,142.12,132.94,231.81,1002.39,733.33,34.79,36.22,31.99,20.46,62.96,78.51,35.26,68.12,192.34,121.19,13.43,50.76,121.15,76.33,5.42,9.61,6.67,18.29,6.75,56.03,289.59,285.66,54.47,67.78,28.39,14.82,11.89,8.41,26.29,34.43,13.78,42.23,46.19,29.88,62.61,458.30,436.24,42.80,11.17,25.11,46.03,38.28,177.30,222.73,42.07,51.30,28.63,55.07,57.59,13.19,11.54,13.53,26.71,41.33,28.24,7.76,4.99,7.96,54.72,68.95,54.48,58.60,570.05,685.86,412.99,635.72,177.81,75.61,34.34,36.73,26.13,16.16,35.09,20.63,17.32,23.23,5.09,5.77,7.84,31.50,53.34,37.79,32.18,19.76,38.24,60.22,199.74,347.81,149.59,93.87,106.73,33.58,65.69,38.39,30.24,31.39,20.14,15.92,21.74,39.80,20.70,19.80,14.52,15.35,26.79,23.14,4.82,31.53,89.14,237.01,144.37,289.73,184.92,136.11,99.87,11.42,17.09,6.50,4.54,26.59,2.28,11.91,1.50,16.22,6.73,18.82,8.02,16.72,12.52,38.03,117.43,401.05,325.80,473.89,531.20,146.38,105.13,68.50,78.73,145.41,635.37,505.13,67.78,45.60,64.85,75.86,104.29,86.12,22.49,49.66,40.96,15.19,24.77,91.21,80.43,131.52,211.74,141.79,171.72,100.69,81.28,128.75,48.75,24.46,20.58,31.14,42.45,162.88,174.17,99.89,137.45,97.90,42.69,53.97,42.11,144.91,170.84,161.76,342.42,124.27,184.24,121.48,51.27,22.87,50.42,28.39,45.92,30.26,55.23,49.47,34.78,53.04,107.81,193.00,577.43,407.18,116.05,522.92,940.93,213.60,295.34,142.09,19.56,43.55,139.59,194.55,92.70,164.34,164.47,59.80,49.96
39326.43,47.58,82.78,91.47,50.61,8.69,16.24,6.18,15.79,35.23,24.62,8.06,7.57,4.04,7.63,21.71,8.49,22.55,57.04,75.95,37.87,31.73,98.21,168.02,141.60,54.22,316.07,194.10,14.11,83.83,198.42,72.37,39.89,16.29,14.19,2.26,12.44,14.09,50.85,189.68,203.74,97.03,183.86,760.74,535.15,28.07,26.18,19.60,10.05,102.86,83.30,6.86,18.66,135.28,85.55,16.71,26.56,67.29,24.60,15.14,17.53,11.08,6.21,4.45,29.68,254.34,247.07,45.36,37.37,23.76,12.77,5.30,17.45,13.41,7.58,27.91,43.47,61.62,50.01,48.80,351.51,298.64,23.97,30.73,16.03,16.32,38.82,143.04,157.11,6.80,44.44,47.19,22.15,13.67,9.63,6.86,15.05,24.90,41.59,25.21,10.50,0.84,36.26,41.19,70.19,49.31,33.04,400.29,460.99,307.34,400.50,93.47,79.09,81.45,24.42,16.15,18.44,22.30,27.05,18.90,9.99,12.14,15.32,15.46,30.02,38.84,9.11,33.83,17.67,13.56,23.37,115.80,196.77,55.49,61.92,89.96,70.32,91.60,28.95,13.10,16.52,15.27,17.99,11.58,6.83,21.52,34.09,31.54,5.58,18.31,19.36,37.21,30.52,51.67,167.81,102.45,123.42,212.41,179.58,89.81,22.62,21.73,22.07,16.45,3.43,7.85,10.06,5.92,9.24,27.64,21.34,49.14,35.60,20.51,25.20,87.61,341.56,200.71,305.75,458.17,83.96,150.40,86.13,81.15,98.63,477.34,305.40,26.85,48.43,83.88,41.99,20.69,15.18,17.60,6.47,28.35,13.08,29.46,106.88,83.33,67.78,158.58,88.33,70.80,22.65,57.27,56.15,59.11,116.22,75.47,15.38,31.20,139.66,109.21,33.49,104.47,107.47,56.46,67.19,26.32,89.01,73.84,78.99,249.25,112.18,89.43,77.82,62.79,44.90,29.49,39.53,16.89,47.18,53.84,46.17,135.47,104.50,85.69,74.27,412.10,389.80,111.17,506.91,493.94,193.38,467.03,312.19,149.24,118.57,39.13,60.88,38.91,49.76,21.61,27.53,5.83
39317.49,50.63,47.18,39.82,23.56,23.95,19.31,14.39,19.03,24.52,21.59,15.59,10.90,16.34,9.00,6.21,20.50,28.43,30.43,82.52,37.33,11.33,66.89,131.39,78.34,113.80,264.60,144.27,6.52,72.08,122.36,27.75,34.80,17.39,4.51,23.95,49.23,27.96,41.28,117.67,119.01,99.88,119.85,695.88,537.70,31.61,25.26,21.65,9.23,27.11,95.62,32.16,33.77,112.71,71.17,16.88,59.98,83.78,56.82,14.59,17.56,24.56,17.38,44.11,57.53,219.15,201.35,56.89,56.23,23.45,34.20,27.55,3.30,25.34,18.23,32.40,28.58,45.32,14.31,94.46,367.26,285.37,23.31,17.55,37.55,45.73,29.54,133.18,189.50,57.44,18.85,20.47,28.51,38.33,10.31,13.14,18.75,12.26,13.35,16.78,14.74,11.17,22.33,24.19,46.88,51.72,28.85,451.01,496.13,378.39,477.80,110.32,81.73,53.30,39.00,43.44,26.76,18.00,8.69,23.24,11.26,11.07,8.99,20.70,18.32,25.22,16.74,16.51,17.00,16.49,11.63,70.80,193.31,75.32,88.94,100.48,35.15,59.99,34.93,23.14,16.48,17.35,17.94,8.27,15.57,10.80,15.48,8.69,25.95,43.42,26.18,16.48,49.62,28.72,123.90,87.19,263.30,194.22,51.27,33.02,25.94,44.38,30.35,18.17,29.15,13.15,13.73,24.01,41.57,24.03,15.59,4.40,4.10,22.63,46.75,96.77,307.46,229.16,265.78,258.52,31.38,94.92,57.65,101.64,43.41,262.70,225.51,52.65,30.06,21.94,23.32,12.33,13.47,8.44,5.38,32.57,13.97,12.97,71.31,85.77,47.36,81.89,52.77,102.94,36.37,15.43,49.87,53.06,89.36,28.48,15.41,26.86,83.98,26.71,51.97,60.81,56.58,59.49,55.46,24.00,101.93,150.46,99.02,268.58,55.23,117.45,96.32,23.01,25.04,38.87,37.97,45.28,20.98,40.33,29.93,60.60,78.15,28.95,16.80,248.73,368.81,94.66,350.81,567.23,142.71,299.89,212.14,38.93,37.02,60.60,69.64,20.41,44.68,25.72,19.67,3.29
39385.09,117.27,65.12,126.88,50.31,27.40,34.82,32.13,36.04,5.07,7.67,2.37,7.00,8.77,5.21,31.07,13.66,2.73,79.32,109.62,17.36,41.15,51.10,131.90,137.31,67.79,368.24,213.30,17.94,132.61,231.06,65.99,21.36,18.05,12.37,10.43,10.72,25.29,60.21,181.50,128.96,78.70,229.16,1013.85,808.27,101.48,30.56,15.84,36.99,115.95,125.07,27.72,56.14,162.39,117.79,22.43,50.19,56.03,16.26,8.27,25.50,17.09,16.69,11.74,26.20,276.74,266.18,15.55,92.77,33.76,19.87,19.68,30.86,5.71,20.78,23.38,17.98,28.38,7.53,89.13,467.03,415.91,43.19,37.12,29.24,42.08,5.37,180.52,245.09,60.08,1.43,16.80,39.50,68.40,30.31,12.93,11.46,11.31,29.40,22.34,16.65,30.40,10.36,32.23,95.46,73.76,66.57,562.75,591.23,296.25,620.23,228.53,56.74,31.75,19.62,22.45,18.32,10.99,11.53,13.44,11.86,7.09,7.83,18.81,7.35,10.34,20.72,23.50,39.09,47.33,25.17,86.71,268.00,99.18,102.31,118.05,21.78,81.08,59.09,14.45,20.45,38.90,36.52,1.97,10.49,15.58,31.88,33.61,10.51,10.11,21.12,50.12,48.59,113.48,258.52,206.43,339.08,244.28,140.01,79.03,20.08,35.95,29.49,28.74,24.88,24.55,11.73,37.90,10.85,41.09,18.81,12.77,29.33,71.99,82.57,163.50,468.68,275.17,397.70,478.96,188.47,129.80,34.43,34.08,118.71,506.48,405.14,38.32,62.96,79.80,53.97,41.71,36.34,63.75,63.64,69.67,79.35,25.55,92.38,70.10,62.01,96.83,92.91,170.81,59.57,65.17,86.95,54.90,71.21,1.32,24.51,35.72,173.52,199.70,51.31,60.48,145.39,159.20,88.18,57.59,245.00,242.42,251.52,378.29,117.51,132.06,107.17,51.56,39.29,47.06,71.04,42.03,10.59,17.97,18.50,42.29,30.95,63.72,93.48,389.15,556.49,215.10,490.85,851.55,331.72,154.08,98.00,53.89,75.66,40.24,64.32,20.67,121.58,115.31,70.67,4.16
39344.96,168.77,91.92,57.78,41.47,84.67,48.11,5.45,33.70,23.97,31.86,34.57,15.67,18.02,16.25,14.77,25.37,20.82,30.97,132.79,86.21,66.93,146.04,281.24,129.54,177.12,479.56,242.09,11.48,152.73,250.26,79.61,43.90,39.05,17.91,55.03,17.81,58.48,60.66,120.10,198.84,214.75,334.76,1261.83,982.09,116.33,41.13,44.40,34.42,97.11,130.55,27.20,42.63,214.92,162.29,40.84,70.98,123.15,72.61,36.06,45.60,39.45,19.83,52.25,75.68,317.62,321.27,54.93,40.96,28.58,22.72,34.68,34.62,65.58,57.78,24.58,20.52,21.55,28.75,141.06,675.89,576.55,85.90,45.60,7.92,6.53,26.04,219.64,305.63,97.11,51.19,8.78,60.10,47.88,29.83,40.59,26.15,15.03,8.02,3.85,16.69,16.84,30.73,89.26,110.67,62.96,63.68,667.62,759.43,342.42,783.42,229.47,152.54,73.58,46.76,12.86,12.54,18.64,36.84,8.40,14.35,22.77,43.61,35.35,18.22,22.10,10.44,21.11,27.92,32.79,22.58,182.41,384.45,144.25,44.26,136.87,9.39,85.14,16.19,32.30,12.50,4.30,8.24,6.51,5.51,22.32,35.79,7.27,21.08,21.92,26.78,54.02,84.83,72.53,326.43,330.75,527.05,336.09,116.69,48.29,11.67,12.95,24.27,30.77,65.18,69.04,22.60,29.04,41.24,25.54,29.91,14.28,1.40,56.50,101.33,187.46,500.40,374.93,602.59,507.18,105.00,100.25,63.05,124.50,150.78,521.17,378.84,50.11,44.22,46.84,14.46,81.89,18.20,28.92,43.79,68.31,117.32,40.26,154.50,139.24,178.21,199.43,72.51,191.86,73.07,69.24,94.58,74.95,128.80,94.93,76.48,48.85,103.65,59.63,70.03,174.96,183.78,100.62,27.11,32.42,128.30,195.17,263.92,495.18,195.59,130.62,71.86,15.98,45.58,12.19,72.22,75.58,80.02,72.28,26.22,54.36,58.82,120.79,63.45,510.68,743.59,307.67,463.20,830.51,145.57,246.87,157.26,62.18,47.09,72.45,158.93,66.74,159.38,158.95,73.80,42.40
39342.98,118.43,31.35,77.06,53.39,18.62,17.00,8.65,26.30,32.27,45.35,27.10,21.05,15.58,7.07,52.18,26.28,28.04,72.15,110.93,42.51,21.04,77.24,104.69,169.42,199.98,528.29,301.93,75.96,145.05,269.16,138.25,46.73,38.34,34.16,10.39,3.68,71.56,114.59,254.50,219.40,215.16,365.36,1484.22,1156.32,122.66,61.03,45.35,30.13,159.03,213.99,65.63,29.09,250.59,174.26,21.02,36.79,115.84,49.43,36.20,25.55,18.52,42.30,51.11,43.58,381.46,372.31,20.14,62.27,12.00,5.94,15.93,14.85,31.76,21.48,16.93,10.36,55.88,35.15,119.52,697.28,609.39,110.00,46.53,40.59,40.52,40.81,307.25,384.10,121.79,68.29,17.12,68.38,77.51,25.49,32.07,19.73,36.48,52.59,26.39,15.48,24.68,42.20,56.19,130.94,103.76,92.94,764.50,871.10,584.29,880.47,319.43,148.24,56.07,48.51,49.53,52.05,24.22,38.22,5.28,16.92,37.32,3.28,10.71,33.21,48.34,28.08,31.78,20.82,44.01,39.40,196.03,438.25,191.71,123.67,187.34,120.35,172.02,55.65,6.58,26.70,29.05,26.38,27.52,15.00,25.32,40.10,47.24,39.02,33.18,37.94,15.46,103.93,114.06,375.49,223.86,500.60,395.45,175.84,114.55,23.88,9.13,67.37,18.05,24.41,12.66,12.54,31.14,73.95,67.71,27.11,41.68,78.62,15.60,18.58,135.45,551.23,391.83,515.50,671.15,79.31,123.86,100.30,155.33,166.13,620.88,436.12,33.45,126.49,148.55,18.27,61.10,40.81,44.23,40.56,24.27,42.05,24.23,146.34,119.01,51.48,102.38,29.56,204.12,60.18,68.90,86.50,95.65,126.47,33.76,115.57,91.08,201.69,262.36,118.27,133.90,159.17,112.68,96.91,77.95,253.53,334.57,389.23,613.61,272.05,190.35,80.72,22.76,27.43,96.47,75.58,69.16,51.52,23.54,18.81,50.53,30.21,126.38,74.21,465.93,293.86,170.12,684.44,1350.68,588.38,237.73,56.29,90.86,85.85,43.23,168.79,114.26,166.87,129.30,74.63,147.76
39294.05,108.66,117.03,96.61,20.16,25.95,34.76,25.68,32.58,41.99,33.11,52.44,41.00,28.06,39.36,22.57,6.92,32.42,33.45,130.63,62.53,82.15,118.36,259.76,118.35,150.70,486.84,274.85,37.85,177.37,194.05,16.31,56.59,38.32,15.09,20.01,45.81,75.37,47.94,144.34,200.49,124.84,311.53,1316.35,1005.73,109.40,38.41,7.71,36.40,113.38,127.16,41.65,74.56,195.55,117.30,13.31,38.18,87.23,51.27,54.57,62.98,12.01,31.32,30.71,73.18,357.27,340.76,63.61,80.55,26.70,14.87,11.37,23.04,17.99,38.29,49.46,9.39,37.54,51.31,131.31,714.60,587.92,57.87,52.91,27.00,21.79,74.29,246.21,282.52,36.02,60.17,13.18,58.62,74.53,17.91,63.64,40.82,19.40,36.16,25.95,16.49,24.19,22.86,71.65,73.64,27.87,83.87,691.24,745.72,476.52,759.53,178.45,163.71,101.29,44.23,16.39,14.07,45.18,49.76,29.96,22.97,10.66,16.67,21.04,42.76,84.30,55.62,48.17,54.53,44.09,63.42,69.71,304.77,130.16,138.65,148.82,74.53,111.77,41.28,42.43,43.53,12.97,28.40,45.82,25.63,17.18,30.79,25.03,38.27,45.69,25.95,32.09,88.07,152.96,365.42,270.39,485.97,410.48,175.39,91.04,19.76,41.52,36.51,22.55,29.49,42.70,30.24,36.71,38.37,17.22,42.48,44.78,23.13,97.83,178.18,66.70,497.44,398.42,586.86,573.80,75.63,207.92,135.38,184.49,19.82,574.44,483.77,61.89,20.53,60.00,61.61,40.84,15.85,58.48,67.80,14.34,41.64,58.28,160.31,112.03,188.06,226.94,136.10,197.49,120.54,110.32,127.93,16.69,175.00,110.51,19.75,52.03,132.25,92.72,88.49,55.47,125.58,109.97,141.25,106.09,148.13,171.14,239.96,537.60,199.56,188.56,97.06,41.68,38.09,23.64,103.19,86.27,34.29,50.33,89.09,119.64,94.64,61.86,100.52,534.01,762.63,214.67,564.31,746.11,62.82,427.32,288.30,76.06,26.66,110.48,106.74,26.66,73.17,3.95,93.57,32.18
